epoch,loss
1,0.17674845636264294
2,0.17674845636264294
3,0.16720579597865348
4,0.15650724079113015
5,0.15207831316374473
6,0.12909592736809336
7,0.12641500685109572
8,0.11386202436871837
9,0.11386202436871837
10,0.09654364879318708
11,0.09381314228169005
12,0.08690271037474025
13,0.08077549167523533
14,0.06757220362879392
15,0.06757220362879392
16,0.06757220362879392
17,0.043571637249030674
18,0.043571637249030674
19,0.043571637249030674
20,0.04355481409865039
21,0.04355481409865039
22,0.04355481409865039
23,0.034308793547514614
24,0.03376961052609475
25,0.03376961052609475
26,0.027516376953923147
27,0.027474705678768096
28,0.027320965730540096
29,0.027320965730540096
30,0.027320965730540096
31,0.026720315811285332
32,0.026720315811285332
33,0.026675257458946423
34,0.025273476867896296
35,0.02429848419290326
36,0.02429848419290326
37,0.024132505184034963
38,0.024132505184034963
39,0.0230374508472951
40,0.0230374508472951
41,0.0230374508472951
42,0.0230374508472951
43,0.022580316933195076
44,0.022580316933195076
45,0.022580316933195076
46,0.022580316933195076
47,0.022580316933195076
48,0.022580316933195076
49,0.02170965997902252
50,0.02170965997902252
51,0.01964128980031953
52,0.01829887726275744
53,0.01829887726275744
54,0.01829887726275744
55,0.01829887726275744
56,0.01783254490788335
57,0.01648517144517056
58,0.016239339115086238
59,0.016184746172731378
60,0.01598988079855041
61,0.015011538519675297
62,0.014738481514359747
63,0.014636592620359762
64,0.014436881414017838
65,0.014384481804918008
66,0.014384481804918008
67,0.014384481804918008
68,0.014384481804918008
69,0.014384481804918008
70,0.014384481804918008
71,0.014384481804918008
72,0.014384481804918008
73,0.014384481804918008
74,0.014384481804918008
75,0.014384481804918008
76,0.014384481804918008
77,0.014384481804918008
78,0.014384481804918008
79,0.014384481804918008
80,0.014384481804918008
81,0.01391276820838744
82,0.013809644831417271
83,0.013809644831417271
84,0.013805514501200381
85,0.013805514501200381
86,0.013805514501200381
87,0.013749166664925183
88,0.013749166664925183
89,0.01343788895316183
90,0.01343788895316183
91,0.01343788895316183
92,0.01334706841819697
93,0.013311593446350046
94,0.013062809425480892
95,0.013062809425480892
96,0.013062809425480892
97,0.013062809425480892
98,0.012997477292529749
99,0.012656204044523799
100,0.012643698411582973
101,0.012643698411582973
102,0.012643698411582973
103,0.012643698411582973
